file_name,error,cwes,input_token,input_cost,reasoning_token,reasoning_cost,output_token,output_cost,total_cost,analysis_time
BenchmarkTest01504.java,0,"CWE-327,CWE-22,CWE-79,CWE-502",758,0.001895,0,0.0,17,0.00017,0.002065,2.890504837036133
BenchmarkTest01506.java,0,"CWE-79,CWE-116",419,0.0010475,0,0.0,9,9e-05,0.0011375,2.771547555923462
BenchmarkTest01507.java,0,"CWE-79,CWE-116",426,0.001065,0,0.0,9,9e-05,0.001155,2.748281717300415
BenchmarkTest01508.java,0,"CWE-79,CWE-16",414,0.001035,0,0.0,9,9e-05,0.001125,3.2888810634613037
BenchmarkTest01510.java,0,"CWE-79,CWE-116,CWE-113",429,0.0010725,0,0.0,13,0.00013,0.0012025,2.908518075942993
BenchmarkTest01511.java,0,"CWE-79,CWE-116",495,0.0012375,0,0.0,9,9e-05,0.0013275000000000001,2.821193218231201
BenchmarkTest01512.java,0,"CWE-79,CWE-116",457,0.0011425,0,0.0,9,9e-05,0.0012325,2.768526077270508
BenchmarkTest01516.java,0,"CWE-78,CWE-20",762,0.001905,0,0.0,9,9e-05,0.001995,2.829317569732666
BenchmarkTest01509.java,0,"CWE-79,CWE-116",399,0.0009975,0,0.0,9,9e-05,0.0010875,3.505603313446045
BenchmarkTest01518.java,0,"CWE-79,CWE-352,CWE-200,CWE-330,CWE-539",967,0.0024175,0,0.0,21,0.00021,0.0026275,2.880502939224243
BenchmarkTest01519.java,0,"CWE-330,CWE-79,CWE-200,CWE-352,CWE-16",808,0.00202,0,0.0,21,0.00021,0.00223,3.0703439712524414
BenchmarkTest01515.java,0,"CWE-79,CWE-16",614,0.001535,0,0.0,9,9e-05,0.001625,3.352865695953369
BenchmarkTest01520.java,0,"CWE-330,CWE-565,CWE-79",822,0.002055,0,0.0,13,0.00013,0.002185,3.1120872497558594
BenchmarkTest01522.java,0,"CWE-20,CWE-113,CWE-117",608,0.00152,0,0.0,13,0.00013,0.00165,3.036984920501709
BenchmarkTest01527.java,0,"CWE-78,CWE-117",527,0.0013175,0,0.0,9,9e-05,0.0014075000000000001,3.0308029651641846
BenchmarkTest01523.java,0,"CWE-20,CWE-79,CWE-113,CWE-117",816,0.00204,0,0.0,17,0.00017,0.00221,3.127103805541992
BenchmarkTest01513.java,0,"CWE-79,CWE-16",414,0.001035,0,0.0,9,9e-05,0.001125,3.678772211074829
BenchmarkTest01514.java,0,"CWE-79,CWE-16",483,0.0012075,0,0.0,9,9e-05,0.0012975,3.707335948944092
BenchmarkTest01517.java,0,CWE-78,557,0.0013925,0,0.0,5,5e-05,0.0014425,3.5376508235931396
BenchmarkTest01521.java,0,"CWE-79,CWE-614,CWE-117,CWE-20,CWE-16",610,0.001525,0,0.0,21,0.00021,0.001735,3.4083011150360107
BenchmarkTest01529.java,0,"CWE-78,CWE-88",630,0.001575,0,0.0,9,9e-05,0.001665,3.349235773086548
BenchmarkTest01532.java,0,"CWE-78,CWE-88",554,0.001385,0,0.0,9,9e-05,0.001475,3.6860735416412354
BenchmarkTest01531.java,0,"CWE-78,CWE-20",551,0.0013775,0,0.0,9,9e-05,0.0014675,3.7072336673736572
BenchmarkTest01525.java,0,"CWE-79,CWE-16",448,0.00112,0,0.0,9,9e-05,0.00121,4.135652303695679
BenchmarkTest01526.java,0,"CWE-78,CWE-88",528,0.00132,0,0.0,9,9e-05,0.00141,4.197772264480591
BenchmarkTest01524.java,0,"CWE-20,CWE-113,CWE-117",627,0.0015675,0,0.0,13,0.00013,0.0016975,4.2132346630096436
BenchmarkTest01557.java,0,"CWE-89,CWE-209",569,0.0014225,0,0.0,9,9e-05,0.0015125,3.477529287338257
BenchmarkTest01553.java,0,"CWE-89,CWE-79",603,0.0015075,0,0.0,9,9e-05,0.0015975,3.8866405487060547
BenchmarkTest01558.java,0,"CWE-89,CWE-209",576,0.00144,0,0.0,9,9e-05,0.0015300000000000001,3.4262166023254395
BenchmarkTest01528.java,0,"CWE-78,CWE-20",581,0.0014525,0,0.0,9,9e-05,0.0015425,4.2823216915130615
BenchmarkTest01552.java,0,CWE-89,535,0.0013375,0,0.0,5,5e-05,0.0013874999999999998,3.9473609924316406
BenchmarkTest01559.java,0,"CWE-89,CWE-209",574,0.001435,0,0.0,9,9e-05,0.001525,3.405020236968994
BenchmarkTest01535.java,0,"CWE-79,CWE-565,CWE-327,CWE-200",825,0.0020625,0,0.0,17,0.00017,0.0022325,4.162384748458862
BenchmarkTest01544.java,0,"CWE-79,CWE-565,CWE-200",853,0.0021325,0,0.0,13,0.00013,0.0022624999999999998,3.9865124225616455
BenchmarkTest01554.java,0,"CWE-89,CWE-79",635,0.0015875,0,0.0,9,9e-05,0.0016775,3.959286689758301
BenchmarkTest01537.java,0,"CWE-79,CWE-327,CWE-565,CWE-200",913,0.0022825,0,0.0,17,0.00017,0.0024525,4.138763189315796
BenchmarkTest01560.java,0,"CWE-89,CWE-209",520,0.0013,0,0.0,9,9e-05,0.00139,3.2717514038085938
BenchmarkTest01542.java,0,"CWE-79,CWE-327,CWE-565,CWE-200",868,0.00217,0,0.0,17,0.00017,0.00234,4.045817852020264
BenchmarkTest01530.java,0,"CWE-78,CWE-88,CWE-79",664,0.00166,0,0.0,13,0.00013,0.00179,4.326945781707764
BenchmarkTest01561.java,0,"CWE-643,CWE-611",739,0.0018475,0,0.0,9,9e-05,0.0019375,3.2708327770233154
BenchmarkTest01545.java,0,"CWE-79,CWE-352,CWE-539,CWE-565",1018,0.002545,0,0.0,17,0.00017,0.002715,4.050739288330078
BenchmarkTest01533.java,0,"CWE-78,CWE-117",536,0.00134,0,0.0,9,9e-05,0.00143,4.2881834506988525
BenchmarkTest01541.java,0,"CWE-79,CWE-352,CWE-200,CWE-539",818,0.002045,0,0.0,17,0.00017,0.002215,4.118311405181885
BenchmarkTest01538.java,0,"CWE-565,CWE-79,CWE-311,CWE-352",927,0.0023175,0,0.0,17,0.00017,0.0024875,4.244971990585327
BenchmarkTest01562.java,0,"CWE-643,CWE-611",795,0.0019875,0,0.0,9,9e-05,0.0020775,3.2264227867126465
BenchmarkTest01534.java,0,"CWE-79,CWE-565,CWE-352,CWE-200",851,0.0021275,0,0.0,17,0.00017,0.0022975,4.638141632080078
BenchmarkTest01563.java,0,"CWE-22,CWE-79,CWE-89,CWE-327,CWE-502,CWE-552,CWE-918",1147,0.0028675,0,0.0,29,0.00029,0.0031574999999999997,3.3836259841918945
BenchmarkTest01540.java,0,"CWE-79,CWE-565,CWE-327,CWE-200",855,0.0021375,0,0.0,17,0.00017,0.0023075,4.567108392715454
BenchmarkTest01539.java,0,"CWE-79,CWE-565,CWE-200,CWE-311,CWE-327",914,0.002285,0,0.0,21,0.00021,0.0024950000000000003,4.6517274379730225
BenchmarkTest01555.java,0,"CWE-89,CWE-79",597,0.0014925,0,0.0,9,9e-05,0.0015825,4.478488922119141
BenchmarkTest01556.java,0,"CWE-89,CWE-79",612,0.00153,0,0.0,9,9e-05,0.00162,4.474374055862427
BenchmarkTest01536.java,0,"CWE-79,CWE-352,CWE-200,CWE-539,CWE-565",1016,0.00254,0,0.0,21,0.00021,0.0027500000000000003,5.238374471664429
BenchmarkTest01564.java,0,"CWE-22,CWE-79,CWE-117,CWE-256,CWE-502",1132,0.00283,0,0.0,21,0.00021,0.00304,3.390066385269165
BenchmarkTest01543.java,0,"CWE-79,CWE-565,CWE-352,CWE-200",814,0.002035,0,0.0,17,0.00017,0.002205,5.085885047912598
BenchmarkTest01572.java,0,"CWE-22,CWE-73",638,0.001595,0,0.0,9,9e-05,0.001685,3.5473859310150146
BenchmarkTest01565.java,0,"CWE-327,CWE-22,CWE-79,CWE-502",870,0.002175,0,0.0,17,0.00017,0.002345,4.40416693687439
BenchmarkTest01567.java,0,"CWE-327,CWE-22,CWE-79,CWE-502",1077,0.0026925,0,0.0,17,0.00017,0.0028625,4.27386474609375
BenchmarkTest01568.java,0,"CWE-90,CWE-79",765,0.0019125,0,0.0,9,9e-05,0.0020025,3.9805986881256104
BenchmarkTest01573.java,0,"CWE-22,CWE-73",679,0.0016975,0,0.0,9,9e-05,0.0017875,4.065511226654053
BenchmarkTest01569.java,0,"CWE-90,CWE-79",974,0.002435,0,0.0,9,9e-05,0.002525,4.4503161907196045
BenchmarkTest01566.java,0,"CWE-327,CWE-22,CWE-79,CWE-117",915,0.0022875,0,0.0,17,0.00017,0.0024575,4.870899438858032
BenchmarkTest01589.java,0,"CWE-79,CWE-116",495,0.0012375,0,0.0,9,9e-05,0.0013275000000000001,3.2293989658355713
BenchmarkTest01574.java,0,"CWE-22,CWE-73",603,0.0015075,0,0.0,9,9e-05,0.0015975,4.579069375991821
BenchmarkTest01570.java,0,"CWE-22,CWE-79",504,0.00126,0,0.0,9,9e-05,0.00135,4.8671417236328125
BenchmarkTest01597.java,0,"CWE-79,CWE-113",428,0.00107,0,0.0,9,9e-05,0.00116,3.178905487060547
BenchmarkTest01577.java,0,"CWE-327,CWE-22,CWE-79,CWE-502",735,0.0018375,0,0.0,17,0.00017,0.0020074999999999997,4.350975513458252
BenchmarkTest01576.java,0,"CWE-22,CWE-79,CWE-327,CWE-502,CWE-73",794,0.001985,0,0.0,21,0.00021,0.002195,4.472350120544434
BenchmarkTest01579.java,0,"CWE-22,CWE-78,CWE-79,CWE-89,CWE-327,CWE-502,CWE-601,CWE-611",836,0.00209,0,0.0,33,0.00033,0.00242,4.823725700378418
BenchmarkTest01600.java,0,CWE-78,586,0.001465,0,0.0,5,5e-05,0.0015149999999999999,3.683220386505127
BenchmarkTest01575.java,0,"CWE-330,CWE-79,CWE-352,CWE-200",828,0.00207,0,0.0,17,0.00017,0.00224,5.51162314414978
BenchmarkTest01582.java,0,"CWE-327,CWE-22,CWE-79,CWE-117,CWE-502",873,0.0021825,0,0.0,21,0.00021,0.0023925,4.726446866989136
BenchmarkTest01578.java,0,"CWE-22,CWE-79,CWE-117,CWE-502",747,0.0018675,0,0.0,17,0.00017,0.0020375000000000002,5.328127861022949
BenchmarkTest01581.java,0,"CWE-20,CWE-22,CWE-327,CWE-502,CWE-73,CWE-79",843,0.0021075,0,0.0,25,0.00025,0.0023575000000000002,5.164252042770386
BenchmarkTest01580.java,0,"CWE-22,CWE-78,CWE-79,CWE-89,CWE-327,CWE-502,CWE-601,CWE-918",813,0.0020325,0,0.0,33,0.00033,0.0023625,5.3870627880096436
BenchmarkTest01601.java,0,CWE-78,583,0.0014575,0,0.0,5,5e-05,0.0015075,4.2767174243927
BenchmarkTest01604.java,0,"CWE-20,CWE-113,CWE-117",590,0.001475,0,0.0,13,0.00013,0.0016049999999999999,4.231310844421387
BenchmarkTest01595.java,0,"CWE-79,CWE-16",386,0.000965,0,0.0,9,9e-05,0.001055,4.383085012435913
BenchmarkTest01592.java,0,"CWE-79,CWE-642",403,0.0010075,0,0.0,9,9e-05,0.0010975,4.392318487167358
BenchmarkTest01598.java,0,"CWE-79,CWE-113",594,0.001485,0,0.0,9,9e-05,0.001575,4.353273630142212
BenchmarkTest01596.java,0,"CWE-79,CWE-113",419,0.0010475,0,0.0,9,9e-05,0.0011375,4.383572578430176
BenchmarkTest01571.java,0,"CWE-22,CWE-78",555,0.0013875,0,0.0,9,9e-05,0.0014775,5.879019260406494
BenchmarkTest01585.java,0,"CWE-79,CWE-116,CWE-20",396,0.00099,0,0.0,13,0.00013,0.00112,4.547364950180054
BenchmarkTest01594.java,0,"CWE-79,CWE-16",397,0.0009925,0,0.0,9,9e-05,0.0010825,4.495305061340332
BenchmarkTest01584.java,0,"CWE-79,CWE-116,CWE-20",425,0.0010625,0,0.0,13,0.00013,0.0011925,4.760383367538452
BenchmarkTest01586.java,0,CWE-79,387,0.0009675,0,0.0,5,5e-05,0.0010175,4.865600109100342
BenchmarkTest01583.java,0,"CWE-79,CWE-116",465,0.0011625,0,0.0,9,9e-05,0.0012525,5.247580051422119
BenchmarkTest01608.java,0,"CWE-78,CWE-89",593,0.0014825,0,0.0,9,9e-05,0.0015725000000000001,4.215799331665039
BenchmarkTest01610.java,0,"CWE-78,CWE-20,CWE-117",560,0.0014,0,0.0,13,0.00013,0.00153,4.1426637172698975
BenchmarkTest01587.java,0,"CWE-79,CWE-116",421,0.0010525,0,0.0,9,9e-05,0.0011425,4.857955694198608
BenchmarkTest01588.java,0,"CWE-79,CWE-116",427,0.0010675,0,0.0,9,9e-05,0.0011575000000000001,4.842839479446411
BenchmarkTest01620.java,0,CWE-89,569,0.0014225,0,0.0,5,5e-05,0.0014724999999999999,2.6151137351989746
BenchmarkTest01622.java,0,CWE-89,580,0.00145,0,0.0,5,5e-05,0.0014999999999999998,2.6255552768707275
BenchmarkTest01613.java,0,"CWE-79,CWE-327,CWE-565,CWE-200",801,0.0020025,0,0.0,17,0.00017,0.0021725,3.659045934677124
BenchmarkTest01624.java,0,"CWE-89,CWE-79",565,0.0014125,0,0.0,9,9e-05,0.0015025,2.126697540283203
BenchmarkTest01605.java,0,"CWE-20,CWE-113,CWE-117",693,0.0017325,0,0.0,13,0.00013,0.0018625,4.513690710067749
BenchmarkTest01593.java,0,"CWE-79,CWE-116",409,0.0010225,0,0.0,9,9e-05,0.0011125,4.7908546924591064
BenchmarkTest01623.java,0,"CWE-89,CWE-209",546,0.001365,0,0.0,9,9e-05,0.001455,2.64391827583313
BenchmarkTest01621.java,0,"CWE-89,CWE-601",528,0.00132,0,0.0,9,9e-05,0.00141,2.660426616668701
BenchmarkTest01607.java,0,"CWE-78,CWE-20",680,0.0017,0,0.0,9,9e-05,0.00179,4.336881637573242
BenchmarkTest01631.java,0,"CWE-89,CWE-601",514,0.001285,0,0.0,9,9e-05,0.001375,1.6404755115509033
BenchmarkTest01599.java,0,"CWE-79,CWE-16",477,0.0011925,0,0.0,9,9e-05,0.0012825,4.791546821594238
BenchmarkTest01627.java,0,"CWE-89,CWE-79",478,0.001195,0,0.0,9,9e-05,0.0012850000000000001,1.6650679111480713
BenchmarkTest01625.java,0,"CWE-89,CWE-79",547,0.0013675,0,0.0,9,9e-05,0.0014575,2.2067229747772217
BenchmarkTest01629.java,0,"CWE-89,CWE-601",516,0.00129,0,0.0,9,9e-05,0.00138,1.6760668754577637
BenchmarkTest01609.java,0,"CWE-78,CWE-20,CWE-117",581,0.0014525,0,0.0,13,0.00013,0.0015825,4.312174320220947
BenchmarkTest01630.java,0,"CWE-89,CWE-117,CWE-20",526,0.001315,0,0.0,13,0.00013,0.0014449999999999999,1.703894853591919
BenchmarkTest01590.java,0,"CWE-79,CWE-116",387,0.0009675,0,0.0,9,9e-05,0.0010575,4.944631338119507
BenchmarkTest01603.java,0,"CWE-352,CWE-330,CWE-200",950,0.002375,0,0.0,13,0.00013,0.002505,4.773439407348633
BenchmarkTest01633.java,0,"CWE-643,CWE-611,CWE-20",859,0.0021475,0,0.0,13,0.00013,0.0022775,1.1670572757720947
BenchmarkTest01628.java,0,"CWE-89,CWE-209,CWE-601",563,0.0014075,0,0.0,13,0.00013,0.0015374999999999998,1.7513642311096191
BenchmarkTest01611.java,0,"CWE-79,CWE-352,CWE-565,CWE-200",848,0.00212,0,0.0,17,0.00017,0.00229,4.347755193710327
BenchmarkTest01614.java,0,"CWE-79,CWE-327,CWE-565,CWE-200",787,0.0019675,0,0.0,17,0.00017,0.0021375,3.857438325881958
BenchmarkTest01612.java,0,"CWE-338,CWE-565,CWE-79",786,0.001965,0,0.0,13,0.00013,0.002095,3.890474319458008
BenchmarkTest01626.java,0,"CWE-89,CWE-209",571,0.0014275,0,0.0,9,9e-05,0.0015175,2.313613176345825
BenchmarkTest01602.java,0,"CWE-79,CWE-352,CWE-330,CWE-200",825,0.0020625,0,0.0,17,0.00017,0.0022325,4.9203877449035645
BenchmarkTest01632.java,0,"CWE-643,CWE-611",789,0.0019725,0,0.0,9,9e-05,0.0020624999999999997,1.865497350692749
BenchmarkTest01634.java,0,"CWE-327,CWE-22,CWE-79,CWE-117,CWE-502",1541,0.0038525,0,0.0,21,0.00021,0.0040625,1.3061339855194092
BenchmarkTest01606.java,0,"CWE-78,CWE-20,CWE-117",527,0.0013175,0,0.0,13,0.00013,0.0014475,4.7870025634765625
BenchmarkTest01591.java,0,"CWE-79,CWE-116,CWE-20",622,0.001555,0,0.0,13,0.00013,0.0016849999999999999,5.2897303104400635
BenchmarkTest01637.java,0,"CWE-327,CWE-22,CWE-79,CWE-502,CWE-117",1440,0.0036,0,0.0,21,0.00021,0.00381,2.2507503032684326
BenchmarkTest01638.java,0,"CWE-327,CWE-22,CWE-79,CWE-502,CWE-117,CWE-73,CWE-200",1222,0.003055,0,0.0,29,0.00029,0.003345,2.2591841220855713
BenchmarkTest01635.java,0,"CWE-22,CWE-79,CWE-89,CWE-327,CWE-502,CWE-117",1287,0.0032175,0,0.0,25,0.00025,0.0034675,2.648566246032715
BenchmarkTest01636.java,0,"CWE-22,CWE-79,CWE-117,CWE-256,CWE-502,CWE-327",1275,0.0031875,0,0.0,25,0.00025,0.0034374999999999996,2.7386109828948975
BenchmarkTest01639.java,0,"CWE-327,CWE-117,CWE-79,CWE-22,CWE-73",1104,0.00276,0,0.0,21,0.00021,0.00297,2.7521042823791504
BenchmarkTest01643.java,0,"CWE-22,CWE-73,CWE-79",766,0.001915,0,0.0,13,0.00013,0.002045,2.849364995956421
BenchmarkTest01640.java,0,"CWE-117,CWE-22,CWE-79,CWE-256,CWE-327,CWE-502",1033,0.0025825,0,0.0,25,0.00025,0.0028325,2.889824628829956
BenchmarkTest01645.java,0,"CWE-22,CWE-73",789,0.0019725,0,0.0,9,9e-05,0.0020624999999999997,2.941673994064331
BenchmarkTest01644.java,0,"CWE-22,CWE-73,CWE-78",784,0.00196,0,0.0,13,0.00013,0.00209,2.9834349155426025
BenchmarkTest01646.java,0,"CWE-22,CWE-73,CWE-78",751,0.0018775,0,0.0,13,0.00013,0.0020075,3.015270471572876
BenchmarkTest01642.java,0,"CWE-22,CWE-73,CWE-79",634,0.001585,0,0.0,13,0.00013,0.001715,3.044243335723877
BenchmarkTest01641.java,0,"CWE-117,CWE-327,CWE-22,CWE-79,CWE-73,CWE-502",1089,0.0027225,0,0.0,25,0.00025,0.0029725000000000003,3.456862688064575
BenchmarkTest01657.java,0,"CWE-79,CWE-116,CWE-20",583,0.0014575,0,0.0,13,0.00013,0.0015875,3.108830690383911
BenchmarkTest01648.java,0,"CWE-20,CWE-200,CWE-352,CWE-330,CWE-79",884,0.00221,0,0.0,21,0.00021,0.0024200000000000003,3.4930033683776855
BenchmarkTest01651.java,0,"CWE-22,CWE-79,CWE-327,CWE-502,CWE-117,CWE-73",942,0.002355,0,0.0,25,0.00025,0.0026049999999999997,3.398331880569458
BenchmarkTest01649.java,0,"CWE-22,CWE-79,CWE-327,CWE-502",1033,0.0025825,0,0.0,17,0.00017,0.0027525,3.6304025650024414
BenchmarkTest01647.java,0,"CWE-22,CWE-73,CWE-78",673,0.0016825,0,0.0,13,0.00013,0.0018124999999999999,3.809541702270508
BenchmarkTest01663.java,0,"CWE-79,CWE-117",628,0.00157,0,0.0,9,9e-05,0.00166,3.3716022968292236
BenchmarkTest01662.java,0,"CWE-79,CWE-117,CWE-20",583,0.0014575,0,0.0,13,0.00013,0.0015875,3.426815986633301
BenchmarkTest01659.java,0,"CWE-79,CWE-116,CWE-113",523,0.0013075,0,0.0,13,0.00013,0.0014375,3.4913198947906494
BenchmarkTest01655.java,0,"CWE-22,CWE-79,CWE-327,CWE-502,CWE-73",950,0.002375,0,0.0,21,0.00021,0.002585,3.5518605709075928
BenchmarkTest01660.java,0,"CWE-79,CWE-20,CWE-116",541,0.0013525,0,0.0,13,0.00013,0.0014824999999999999,3.5185890197753906
BenchmarkTest01654.java,0,"CWE-22,CWE-79,CWE-89,CWE-327,CWE-502,CWE-117",1009,0.0025225,0,0.0,25,0.00025,0.0027725,3.6131556034088135
BenchmarkTest01664.java,0,"CWE-79,CWE-116",530,0.001325,0,0.0,9,9e-05,0.001415,3.5249264240264893
BenchmarkTest01650.java,0,"CWE-22,CWE-79,CWE-327,CWE-502,CWE-73",969,0.0024225,0,0.0,21,0.00021,0.0026325000000000003,3.8010966777801514
BenchmarkTest01667.java,0,"CWE-79,CWE-116,CWE-20",603,0.0015075,0,0.0,13,0.00013,0.0016374999999999998,3.508678913116455
BenchmarkTest01669.java,0,"CWE-79,CWE-116,CWE-20",527,0.0013175,0,0.0,13,0.00013,0.0014475,3.531484365463257
BenchmarkTest01656.java,0,"CWE-22,CWE-79,CWE-327,CWE-502,CWE-73",1006,0.002515,0,0.0,21,0.00021,0.002725,3.786886215209961
BenchmarkTest01661.java,0,"CWE-79,CWE-116,CWE-20",550,0.001375,0,0.0,13,0.00013,0.0015049999999999998,3.7671234607696533
BenchmarkTest01684.java,0,"CWE-22,CWE-79,CWE-113",754,0.001885,0,0.0,13,0.00013,0.002015,3.359020709991455
BenchmarkTest01671.java,0,"CWE-79,CWE-116,CWE-20",530,0.001325,0,0.0,13,0.00013,0.001455,3.635366201400757
BenchmarkTest01675.java,0,"CWE-79,CWE-200,CWE-201,CWE-352,CWE-330",965,0.0024125,0,0.0,21,0.00021,0.0026225000000000003,3.577117443084717
BenchmarkTest01658.java,0,"CWE-79,CWE-116,CWE-20,CWE-113",537,0.0013425,0,0.0,17,0.00017,0.0015125,3.985980987548828
BenchmarkTest01682.java,0,"CWE-79,CWE-315,CWE-117,CWE-20",731,0.0018275,0,0.0,17,0.00017,0.0019975,3.573129177093506
BenchmarkTest01653.java,0,"CWE-327,CWE-22,CWE-79,CWE-117",899,0.0022475,0,0.0,17,0.00017,0.0024175,4.082718133926392
BenchmarkTest01681.java,0,"CWE-20,CWE-22,CWE-79,CWE-200,CWE-330,CWE-352",955,0.0023875,0,0.0,25,0.00025,0.0026375,3.624115228652954
BenchmarkTest01679.java,0,"CWE-117,CWE-539,CWE-20,CWE-79,CWE-200",889,0.0022225,0,0.0,21,0.00021,0.0024325,3.671372890472412
BenchmarkTest01652.java,0,"CWE-117,CWE-22,CWE-73,CWE-79,CWE-89,CWE-327,CWE-502",1040,0.0026,0,0.0,29,0.00029,0.0028899999999999998,4.153432846069336
BenchmarkTest01673.java,0,"CWE-78,CWE-20,CWE-117",659,0.0016475,0,0.0,13,0.00013,0.0017775,3.8263089656829834
BenchmarkTest01672.java,0,"CWE-78,CWE-20,CWE-117",698,0.001745,0,0.0,13,0.00013,0.001875,3.863460063934326
BenchmarkTest01674.java,0,"CWE-78,CWE-20,CWE-117",685,0.0017125,0,0.0,13,0.00013,0.0018425,3.885101318359375
BenchmarkTest01665.java,0,"CWE-79,CWE-116",541,0.0013525,0,0.0,9,9e-05,0.0014425,4.75575852394104
BenchmarkTest01687.java,0,"CWE-78,CWE-88,CWE-117,CWE-20",783,0.0019575,0,0.0,17,0.00017,0.0021275,2.9914889335632324
BenchmarkTest01666.java,0,"CWE-79,CWE-116,CWE-20,CWE-113",580,0.00145,0,0.0,17,0.00017,0.00162,4.902405500411987
BenchmarkTest01686.java,0,"CWE-78,CWE-88,CWE-117",654,0.001635,0,0.0,13,0.00013,0.0017649999999999999,3.3941891193389893
BenchmarkTest01670.java,0,"CWE-79,CWE-116,CWE-20",523,0.0013075,0,0.0,13,0.00013,0.0014375,4.956872224807739
BenchmarkTest01668.java,0,"CWE-79,CWE-116",618,0.001545,0,0.0,9,9e-05,0.001635,5.047111988067627
BenchmarkTest01677.java,0,"CWE-79,CWE-352,CWE-200,CWE-330,CWE-20",944,0.00236,0,0.0,21,0.00021,0.0025700000000000002,5.077009439468384
BenchmarkTest01676.java,0,"CWE-20,CWE-79,CWE-327,CWE-352,CWE-200,CWE-338",912,0.00228,0,0.0,25,0.00025,0.00253,5.1114182472229
BenchmarkTest01678.java,0,"CWE-20,CWE-79,CWE-200,CWE-352,CWE-330,CWE-16",1099,0.0027475,0,0.0,25,0.00025,0.0029975,5.10178542137146
BenchmarkTest01683.java,0,"CWE-79,CWE-315,CWE-117,CWE-20,CWE-200",757,0.0018925,0,0.0,21,0.00021,0.0021025,5.006994962692261
BenchmarkTest01688.java,0,"CWE-78,CWE-117",678,0.001695,0,0.0,9,9e-05,0.001785,3.387507438659668
BenchmarkTest01680.java,0,"CWE-20,CWE-79,CWE-327,CWE-352,CWE-200,CWE-338",895,0.0022375,0,0.0,25,0.00025,0.0024875,5.213863849639893
BenchmarkTest01694.java,0,"CWE-20,CWE-79,CWE-200,CWE-352,CWE-539",965,0.0024125,0,0.0,21,0.00021,0.0026225000000000003,3.1512341499328613
BenchmarkTest01689.java,0,"CWE-78,CWE-20,CWE-117",680,0.0017,0,0.0,13,0.00013,0.0018299999999999998,3.561350107192993
BenchmarkTest01693.java,0,"CWE-78,CWE-117",685,0.0017125,0,0.0,9,9e-05,0.0018025,3.443648099899292
BenchmarkTest01690.java,0,"CWE-78,CWE-20,CWE-117,CWE-73",620,0.00155,0,0.0,17,0.00017,0.00172,3.6125059127807617
BenchmarkTest01697.java,0,"CWE-117,CWE-79,CWE-20,CWE-200",940,0.00235,0,0.0,17,0.00017,0.00252,3.013190507888794
BenchmarkTest01695.java,0,"CWE-20,CWE-79,CWE-200,CWE-201,CWE-352",1011,0.0025275,0,0.0,21,0.00021,0.0027375,3.6463561058044434
BenchmarkTest01691.java,0,"CWE-78,CWE-20,CWE-117",710,0.001775,0,0.0,13,0.00013,0.001905,3.825601100921631
BenchmarkTest01692.java,0,"CWE-78,CWE-20,CWE-117",888,0.00222,0,0.0,13,0.00013,0.00235,3.9032156467437744
BenchmarkTest01703.java,0,"CWE-20,CWE-79,CWE-200,CWE-327,CWE-352,CWE-502",963,0.0024075,0,0.0,25,0.00025,0.0026575,3.416659355163574
BenchmarkTest01702.java,0,"CWE-20,CWE-79,CWE-200,CWE-352",952,0.00238,0,0.0,17,0.00017,0.00255,3.4451229572296143
BenchmarkTest01715.java,0,"CWE-89,CWE-22,CWE-79",682,0.001705,0,0.0,13,0.00013,0.0018349999999999998,3.665489673614502
BenchmarkTest01685.java,0,"CWE-78,CWE-20,CWE-117",770,0.001925,0,0.0,13,0.00013,0.002055,5.774709939956665
BenchmarkTest01696.java,0,"CWE-79,CWE-352,CWE-200,CWE-539",1005,0.0025125,0,0.0,17,0.00017,0.0026825,4.390859603881836
BenchmarkTest01720.java,0,"CWE-89,CWE-79",670,0.001675,0,0.0,9,9e-05,0.001765,3.5259180068969727
BenchmarkTest01714.java,0,"CWE-89,CWE-601",671,0.0016775,0,0.0,9,9e-05,0.0017675,3.725144386291504
BenchmarkTest01699.java,0,"CWE-20,CWE-79,CWE-200,CWE-352,CWE-539",955,0.0023875,0,0.0,21,0.00021,0.0025975,4.20848274230957
BenchmarkTest01719.java,0,"CWE-89,CWE-598",711,0.0017775,0,0.0,9,9e-05,0.0018675,3.8272018432617188
BenchmarkTest01704.java,0,"CWE-117,CWE-20,CWE-79,CWE-327",950,0.002375,0,0.0,17,0.00017,0.002545,4.755178213119507
BenchmarkTest01706.java,0,"CWE-20,CWE-79,CWE-327,CWE-200",916,0.00229,0,0.0,17,0.00017,0.00246,4.720779895782471
BenchmarkTest01725.java,0,"CWE-89,CWE-20,CWE-116",718,0.001795,0,0.0,13,0.00013,0.0019249999999999998,4.123613119125366
BenchmarkTest01698.java,0,"CWE-79,CWE-352,CWE-200,CWE-539",1183,0.0029575,0,0.0,17,0.00017,0.0031275,5.080416679382324
BenchmarkTest01722.java,0,"CWE-89,CWE-79",888,0.00222,0,0.0,9,9e-05,0.00231,4.234982013702393
BenchmarkTest01724.java,0,"CWE-89,CWE-20,CWE-117,CWE-79",736,0.00184,0,0.0,17,0.00017,0.00201,4.15556263923645
BenchmarkTest01705.java,0,"CWE-117,CWE-20,CWE-79,CWE-327,CWE-200",952,0.00238,0,0.0,21,0.00021,0.0025900000000000003,4.7557692527771
