file_name,is_real_vulnerability,error,correct_cwe,matched_cwe,direct_match,tp,fp,tn,fn,found_cwes,input_token,input_cost,reasoning_token,reasoning_cost,output_token,output_cost,total_cost,analysis_time
BenchmarkTest01523.java,0,0,CWE-614,,,0,0,1,0,Not vulnerable,815,0.00020375,1792,0.003584,12,2.4e-05,0.00381175,21.28330111503601
BenchmarkTest01524.java,0,0,CWE-614,,,0,0,1,0,Not vulnerable,626,0.0001565,1472,0.002944,12,2.4e-05,0.0031245,12.601828336715698
BenchmarkTest01525.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,447,0.00011175,1024,0.002048,14,2.8e-05,0.0021877499999999,9.607333898544312
BenchmarkTest01526.java,0,0,CWE-78,,,0,0,1,0,Not vulnerable,527,0.00013175,640,0.00128,12,2.4e-05,0.00143575,6.647568464279175
BenchmarkTest01527.java,0,0,CWE-78,,,0,0,1,0,Not vulnerable,526,0.0001315,768,0.001536,12,2.4e-05,0.0016915,9.256478309631348
BenchmarkTest01528.java,0,0,CWE-78,,,0,0,1,0,Not vulnerable,580,0.000145,832,0.001664,11,2.2e-05,0.001831,10.971438884735107
BenchmarkTest01529.java,0,0,CWE-78,,,0,0,1,0,CWE-400,629,0.00015725,1280,0.00256,14,2.8e-05,0.00274525,14.89957571029663
BenchmarkTest01530.java,0,0,CWE-78,,,0,0,1,0,Not vulnerable,663,0.00016575,832,0.001664,12,2.4e-05,0.0018537499999999,9.31103515625
BenchmarkTest01531.java,1,0,CWE-78,CWE-78,1,1,0,0,0,"CWE-78,CWE-427",550,0.0001375,1152,0.002304,18,3.6e-05,0.0024775,13.602998971939089
BenchmarkTest01532.java,0,0,CWE-78,,,0,0,1,0,Not vulnerable,553,0.00013825,704,0.001408,12,2.4e-05,0.0015702499999999,9.581178426742554
BenchmarkTest01533.java,1,0,CWE-78,CWE-78,1,1,0,0,0,"CWE-78,CWE-427",535,0.00013375,1088,0.002176,18,3.6e-05,0.00234575,11.69437289237976
BenchmarkTest01534.java,0,0,CWE-330,CWE-338,0,0,1,0,0,"CWE-200,CWE-338",850,0.0002125,2240,0.00448,18,3.6e-05,0.0047284999999999,19.119112968444824
BenchmarkTest01535.java,0,0,CWE-330,CWE-330,1,0,1,0,0,"CWE-200,CWE-330",824,0.000206,2496,0.004992,18,3.6e-05,0.0052339999999999,24.109676837921143
BenchmarkTest01536.java,0,0,CWE-330,,,0,0,1,0,Not vulnerable,1015,0.00025375,2048,0.004096,12,2.4e-05,0.0043737499999999,17.05251169204712
BenchmarkTest01537.java,0,0,CWE-330,CWE-330,1,0,1,0,0,"CWE-200,CWE-330",912,0.000228,2496,0.004992,18,3.6e-05,0.0052559999999999,22.51347780227661
BenchmarkTest01538.java,0,0,CWE-330,,,0,0,1,0,CWE-200,926,0.0002315,960,0.00192,14,2.8e-05,0.0021795,10.978204250335692
BenchmarkTest01539.java,0,0,CWE-330,,,0,0,1,0,CWE-200,913,0.00022825,1408,0.002816,14,2.8e-05,0.00307225,15.663580894470217
BenchmarkTest01540.java,0,0,CWE-330,,,0,0,1,0,CWE-200,854,0.0002135,1728,0.003456,14,2.8e-05,0.0036975,18.7116379737854
BenchmarkTest01541.java,0,0,CWE-330,,,0,0,1,0,CWE-200,817,0.00020425,2496,0.004992,14,2.8e-05,0.00522425,23.702454805374146
BenchmarkTest01542.java,0,0,CWE-330,CWE-330,1,0,1,0,0,"CWE-200,CWE-330",867,0.00021675,1920,0.00384,18,3.6e-05,0.00409275,20.663146018981934
BenchmarkTest01543.java,0,0,CWE-330,CWE-330,1,0,1,0,0,"CWE-200,CWE-330",813,0.00020325,2688,0.005376,18,3.6e-05,0.00561525,20.55469655990601
BenchmarkTest01544.java,0,0,CWE-330,CWE-330,1,0,1,0,0,"CWE-200,CWE-330",852,0.000213,1920,0.00384,18,3.6e-05,0.004089,18.48049473762512
BenchmarkTest01545.java,0,0,CWE-330,,,0,0,1,0,CWE-200,1017,0.00025425,2432,0.004864,14,2.8e-05,0.00514625,18.878488063812256
BenchmarkTest01552.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-209",534,0.0001335,768,0.001536,18,3.6e-05,0.0017055,11.475802898406982
BenchmarkTest01553.java,0,0,CWE-89,,,0,0,1,0,"CWE-200,CWE-209",602,0.0001505,1408,0.002816,18,3.6e-05,0.0030025,11.894278287887571
BenchmarkTest01554.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,634,0.0001585,832,0.001664,14,2.8e-05,0.0018505,10.386031150817873
BenchmarkTest01555.java,0,0,CWE-89,,,0,0,1,0,CWE-209,596,0.000149,1280,0.00256,14,2.8e-05,0.002737,14.15416669845581
BenchmarkTest01556.java,0,0,CWE-89,,,0,0,1,0,"CWE-200,CWE-209,CWE-798",611,0.00015275,1664,0.003328,22,4.4e-05,0.00352475,15.790774583816528
BenchmarkTest01557.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-209",568,0.000142,640,0.00128,18,3.6e-05,0.001458,7.820974111557007
BenchmarkTest01558.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-209",575,0.00014375,960,0.00192,18,3.6e-05,0.00209975,11.864896535873411
BenchmarkTest01559.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-772,CWE-209",573,0.00014325,1088,0.002176,22,4.4e-05,0.00236325,13.0500009059906
BenchmarkTest01560.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-79",519,0.00012975,448,0.000896,18,3.6e-05,0.00106175,7.768402814865112
BenchmarkTest01561.java,1,0,CWE-643,CWE-643,1,1,0,0,0,"CWE-643,CWE-79",738,0.0001845,1728,0.003456,18,3.6e-05,0.0036765,14.399282217025757
BenchmarkTest01562.java,0,0,CWE-643,,,0,0,1,0,Not vulnerable,794,0.0001985,832,0.001664,12,2.4e-05,0.0018865,11.303961038589478
BenchmarkTest01563.java,0,0,CWE-327,,,0,0,1,0,"CWE-200,CWE-209",1146,0.0002865,2944,0.005888,18,3.6e-05,0.0062105,26.089571714401245
BenchmarkTest01564.java,0,0,CWE-327,,,0,0,1,0,"CWE-209,CWE-400",1131,0.00028275,2176,0.004352,18,3.6e-05,0.0046707499999999,23.929040670394897
BenchmarkTest01565.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-327,CWE-209,CWE-200",869,0.00021725,1984,0.003968,22,4.4e-05,0.0042292499999999,19.311081409454346
BenchmarkTest01566.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-327,CWE-209,CWE-200",914,0.0002285,1792,0.003584,22,4.4e-05,0.0038565,17.25391936302185
BenchmarkTest01567.java,0,0,CWE-327,CWE-327,1,0,1,0,0,"CWE-327,CWE-200,CWE-209",1076,0.000269,2624,0.005248,22,4.4e-05,0.005561,19.31745171546936
BenchmarkTest01568.java,1,0,CWE-90,CWE-90,1,1,0,0,0,"CWE-90,CWE-79",764,0.000191,704,0.001408,18,3.6e-05,0.001635,7.619064569473267
BenchmarkTest01569.java,0,0,CWE-90,,,0,0,1,0,"CWE-79,CWE-200,CWE-209",973,0.00024325,1152,0.002304,22,4.4e-05,0.00259125,11.53164267539978
BenchmarkTest01570.java,0,0,CWE-22,,,0,0,1,0,CWE-200,503,0.00012575,576,0.001152,14,2.8e-05,0.00130575,8.041987657546997
BenchmarkTest01571.java,1,0,CWE-22,CWE-22,1,1,0,0,0,"CWE-22,CWE-36,CWE-200",554,0.0001385,832,0.001664,22,4.4e-05,0.0018464999999999,10.795888423919678
BenchmarkTest01572.java,1,0,CWE-22,CWE-22,1,1,0,0,0,"CWE-22,CWE-73,CWE-200",637,0.00015925,1088,0.002176,22,4.4e-05,0.00237925,13.194811344146729
BenchmarkTest01573.java,0,0,CWE-22,,,0,0,1,0,"CWE-200,CWE-285",678,0.0001695,1792,0.003584,18,3.6e-05,0.0037895,19.649229764938354
BenchmarkTest01574.java,0,0,CWE-22,,,0,0,1,0,CWE-200,602,0.0001505,1024,0.002048,14,2.8e-05,0.0022264999999999,12.662927150726318
BenchmarkTest01575.java,1,0,CWE-330,CWE-330,1,1,0,0,0,CWE-330,827,0.00020675,1280,0.00256,14,2.8e-05,0.00279475,11.368808269500732
BenchmarkTest01576.java,0,0,CWE-328,CWE-327,0,0,1,0,0,"CWE-200,CWE-327,CWE-916",793,0.00019825,2112,0.004224,22,4.4e-05,0.00446625,20.352224826812744
BenchmarkTest01577.java,1,0,CWE-328,CWE-327,0,1,0,0,0,"CWE-327,CWE-200",734,0.0001835,1472,0.002944,18,3.6e-05,0.0031635,13.011500597000122
BenchmarkTest01578.java,0,0,CWE-328,,,0,0,1,0,"CWE-200,CWE-312",746,0.0001865,1920,0.00384,18,3.6e-05,0.0040624999999999,20.28899908065796
BenchmarkTest01579.java,1,0,CWE-328,CWE-327,0,1,0,0,0,"CWE-200,CWE-313,CWE-327",835,0.00020875,2432,0.004864,22,4.4e-05,0.00511675,20.34381484985352
BenchmarkTest01580.java,1,0,CWE-328,,,0,0,0,1,Not vulnerable,812,0.000203,1536,0.003072,12,2.4e-05,0.003299,12.999029159545898
BenchmarkTest01581.java,0,0,CWE-328,CWE-327,0,0,1,0,0,"CWE-352,CWE-327,CWE-209",842,0.0002105,2496,0.004992,22,4.4e-05,0.0052464999999999,17.955942153930664
BenchmarkTest01582.java,0,0,CWE-328,,,0,0,1,0,Not vulnerable,872,0.000218,960,0.00192,12,2.4e-05,0.002162,9.8194899559021
BenchmarkTest01583.java,1,0,CWE-79,CWE-79,1,1,0,0,0,"CWE-79,CWE-116",464,0.000116,960,0.00192,18,3.6e-05,0.002072,13.37785029411316
BenchmarkTest01584.java,1,0,CWE-79,CWE-79,1,1,0,0,0,"CWE-79,CWE-134",424,0.000106,512,0.001024,18,3.6e-05,0.001166,5.582952260971069
BenchmarkTest01585.java,0,0,CWE-79,,,0,0,1,0,CWE-134,395,9.875e-05,1024,0.002048,14,2.8e-05,0.0021747499999999,10.36996865272522
BenchmarkTest01586.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,386,9.65e-05,704,0.001408,12,2.4e-05,0.0015285,8.713609218597412
BenchmarkTest01587.java,1,0,CWE-79,CWE-79,1,1,0,0,0,"CWE-79,CWE-134",420,0.000105,1024,0.002048,18,3.6e-05,0.002189,9.021366596221924
BenchmarkTest01588.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,426,0.0001065,576,0.001152,12,2.4e-05,0.0012825,6.521369934082031
BenchmarkTest01589.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,494,0.0001235,448,0.000896,14,2.8e-05,0.0010475,5.061423778533936
BenchmarkTest01590.java,1,0,CWE-79,CWE-79,1,1,0,0,0,"CWE-134,CWE-79",386,9.65e-05,448,0.000896,18,3.6e-05,0.0010285,5.539352416992188
BenchmarkTest01591.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,621,0.00015525,704,0.001408,12,2.4e-05,0.00158725,7.621178388595581
BenchmarkTest01592.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,402,0.0001005,448,0.000896,14,2.8e-05,0.0010245,4.804077386856079
BenchmarkTest01593.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,408,0.000102,512,0.001024,12,2.4e-05,0.00115,5.131359100341797
BenchmarkTest01594.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,396,9.9e-05,576,0.001152,14,2.8e-05,0.001279,6.626763582229614
BenchmarkTest01595.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,385,9.625e-05,1216,0.002432,12,2.4e-05,0.00255225,10.080533266067505
BenchmarkTest01596.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,418,0.0001045,768,0.001536,14,2.8e-05,0.0016685,6.853494167327881
BenchmarkTest01597.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,427,0.00010675,384,0.000768,14,2.8e-05,0.00090275,4.66504693031311
BenchmarkTest01598.java,1,0,CWE-79,CWE-79,1,1,0,0,0,"CWE-79,CWE-116",593,0.00014825,896,0.001792,18,3.6e-05,0.0019762499999999,7.563704490661621
BenchmarkTest01599.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,476,0.000119,448,0.000896,12,2.4e-05,0.001039,5.306271553039551
BenchmarkTest01600.java,0,0,CWE-78,,,0,0,1,0,Not vulnerable,585,0.00014625,768,0.001536,12,2.4e-05,0.00170625,7.543417692184448
BenchmarkTest01601.java,1,0,CWE-78,CWE-78,1,1,0,0,0,"CWE-78,CWE-79",582,0.0001455,832,0.001664,18,3.6e-05,0.0018455,9.220848321914673
BenchmarkTest01602.java,1,0,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-200",824,0.000206,1920,0.00384,18,3.6e-05,0.004082,20.52105402946472
BenchmarkTest01603.java,1,0,CWE-330,CWE-338,0,1,0,0,0,"CWE-338,CWE-200",949,0.00023725,1408,0.002816,18,3.6e-05,0.00308925,14.208664655685425
BenchmarkTest01604.java,0,0,CWE-614,,,0,0,1,0,CWE-113,589,0.00014725,1024,0.002048,14,2.8e-05,0.0022232499999999,9.54298973083496
BenchmarkTest01605.java,0,0,CWE-614,,,0,0,1,0,CWE-113,692,0.000173,1728,0.003456,14,2.8e-05,0.0036569999999999,14.150782585144045
BenchmarkTest01606.java,0,0,CWE-78,,,0,0,1,0,Not vulnerable,526,0.0001315,640,0.00128,12,2.4e-05,0.0014355,6.313817739486694
BenchmarkTest01607.java,0,0,CWE-78,,,0,0,1,0,Not vulnerable,679,0.00016975,512,0.001024,12,2.4e-05,0.0012177499999999,5.508072853088379
BenchmarkTest01608.java,0,0,CWE-78,,,0,0,1,0,Not vulnerable,592,0.000148,576,0.001152,12,2.4e-05,0.0013239999999999,5.687833547592163
BenchmarkTest01609.java,1,0,CWE-78,CWE-78,1,1,0,0,0,CWE-78,580,0.000145,1024,0.002048,14,2.8e-05,0.002221,8.1119863986969
BenchmarkTest01610.java,1,0,CWE-78,CWE-78,1,1,0,0,0,"CWE-78,CWE-79",559,0.00013975,640,0.00128,18,3.6e-05,0.00145575,5.710216522216797
BenchmarkTest01611.java,0,0,CWE-330,,,0,0,1,0,CWE-200,847,0.00021175,1536,0.003072,14,2.8e-05,0.00331175,13.680665254592896
BenchmarkTest01612.java,0,0,CWE-330,CWE-330,1,0,1,0,0,"CWE-200,CWE-330",785,0.00019625,2624,0.005248,18,3.6e-05,0.00548025,20.44232392311096
BenchmarkTest01613.java,0,0,CWE-330,,,0,0,1,0,CWE-200,800,0.0002,1280,0.00256,14,2.8e-05,0.002788,10.618211030960085
BenchmarkTest01614.java,0,0,CWE-330,,,0,0,1,0,CWE-200,786,0.0001965,2048,0.004096,14,2.8e-05,0.0043205,17.88253092765808
BenchmarkTest01620.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-209,CWE-772",568,0.000142,704,0.001408,22,4.4e-05,0.001594,7.440751314163208
BenchmarkTest01621.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-209",527,0.00013175,960,0.00192,19,3.8e-05,0.00208975,11.368184566497805
BenchmarkTest01622.java,0,0,CWE-89,,,0,0,1,0,Not vulnerable,579,0.00014475,768,0.001536,12,2.4e-05,0.0017047499999999,8.041175842285156
BenchmarkTest01623.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-209",545,0.00013625,704,0.001408,18,3.6e-05,0.00158025,6.9921486377716064
BenchmarkTest01624.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-209",564,0.000141,640,0.00128,18,3.6e-05,0.001457,5.850301027297974
BenchmarkTest01625.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-209",546,0.0001365,704,0.001408,18,3.6e-05,0.0015804999999999,7.1054463386535645
BenchmarkTest01626.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,570,0.0001425,960,0.00192,14,2.8e-05,0.0020905,8.139524221420288
BenchmarkTest01627.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,477,0.00011925,512,0.001024,14,2.8e-05,0.00117125,5.9566264152526855
BenchmarkTest01628.java,0,0,CWE-89,,,0,0,1,0,Not vulnerable,562,0.0001405,704,0.001408,12,2.4e-05,0.0015725,7.666491270065308
BenchmarkTest01629.java,0,0,CWE-89,,,0,0,1,0,Not vulnerable,515,0.00012875,704,0.001408,12,2.4e-05,0.0015607499999999,5.914686918258667
BenchmarkTest01630.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-79",525,0.00013125,704,0.001408,18,3.6e-05,0.00157525,7.55659294128418
BenchmarkTest01631.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-209",513,0.00012825,1024,0.002048,18,3.6e-05,0.00221225,8.412260293960571
BenchmarkTest01632.java,0,0,CWE-643,,,0,0,1,0,Not vulnerable,788,0.000197,1088,0.002176,12,2.4e-05,0.002397,12.105976819992064
BenchmarkTest01633.java,0,0,CWE-643,,,0,0,1,0,Not vulnerable,858,0.0002145,1088,0.002176,12,2.4e-05,0.0024145,12.023408651351929
BenchmarkTest01634.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-327,CWE-200,CWE-209",1540,0.000385,1792,0.003584,21,4.2e-05,0.004011,16.853293418884277
BenchmarkTest01635.java,0,0,CWE-327,,,0,0,1,0,"CWE-200,CWE-209",1286,0.0003215,2560,0.00512,18,3.6e-05,0.0054775,22.08877539634705
BenchmarkTest01636.java,0,0,CWE-327,,,0,0,1,0,"CWE-200,CWE-209",1274,0.0003185,2624,0.005248,18,3.6e-05,0.0056025,22.572176456451416
BenchmarkTest01637.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-327,CWE-922,CWE-200",1439,0.00035975,1664,0.003328,22,4.4e-05,0.00373175,17.18007254600525
BenchmarkTest01638.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-327,CWE-209,CWE-200",1221,0.00030525,2496,0.004992,22,4.4e-05,0.00534125,16.960933208465576
BenchmarkTest01639.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-327,CWE-209,CWE-200",1103,0.00027575,1664,0.003328,22,4.4e-05,0.00364775,12.665099620819092
BenchmarkTest01640.java,0,0,CWE-327,,,0,0,1,0,"CWE-200,CWE-209",1032,0.000258,2624,0.005248,18,3.6e-05,0.005542,21.99193835258484
BenchmarkTest01641.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-327,CWE-209",1088,0.000272,1792,0.003584,18,3.6e-05,0.003892,12.896240949630736
BenchmarkTest01642.java,1,0,CWE-22,CWE-22,1,1,0,0,0,"CWE-22,CWE-73,CWE-200",633,0.00015825,896,0.001792,22,4.4e-05,0.00199425,11.572710037231444
BenchmarkTest01643.java,1,0,CWE-22,CWE-22,1,1,0,0,0,"CWE-22,CWE-200",765,0.00019125,1088,0.002176,18,3.6e-05,0.00240325,8.781046628952026
BenchmarkTest01644.java,0,0,CWE-22,,,0,0,1,0,Not vulnerable,783,0.00019575,704,0.001408,12,2.4e-05,0.0016277499999999,7.668943166732788
BenchmarkTest01645.java,1,0,CWE-22,CWE-22,1,1,0,0,0,"CWE-22,CWE-73,CWE-200",788,0.000197,896,0.001792,22,4.4e-05,0.002033,8.629023790359497
BenchmarkTest01646.java,0,0,CWE-22,,,0,0,1,0,Not vulnerable,750,0.0001875,832,0.001664,12,2.4e-05,0.0018754999999999,8.503386497497559
BenchmarkTest01647.java,1,0,CWE-22,CWE-22,1,1,0,0,0,"CWE-22,CWE-73",672,0.000168,832,0.001664,18,3.6e-05,0.0018679999999999,11.038812160491943
BenchmarkTest01648.java,1,0,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-200",883,0.00022075,1792,0.003584,18,3.6e-05,0.00384075,18.88903307914734
BenchmarkTest01649.java,1,0,CWE-328,CWE-327,0,1,0,0,0,CWE-327,1032,0.000258,1664,0.003328,14,2.8e-05,0.0036139999999999,13.582818746566772
BenchmarkTest01650.java,1,0,CWE-328,CWE-327,0,1,0,0,0,CWE-327,968,0.000242,1536,0.003072,14,2.8e-05,0.003342,18.397683143615723
BenchmarkTest01651.java,1,0,CWE-328,CWE-327,0,1,0,0,0,CWE-327,941,0.00023525,2240,0.00448,14,2.8e-05,0.00474325,19.83390188217163
BenchmarkTest01652.java,0,0,CWE-328,,,0,0,1,0,Not vulnerable,1039,0.00025975,1280,0.00256,12,2.4e-05,0.00284375,14.337790250778198
BenchmarkTest01653.java,1,0,CWE-328,CWE-327,0,1,0,0,0,CWE-327,898,0.0002245,1280,0.00256,14,2.8e-05,0.0028125,11.866504192352297
BenchmarkTest01654.java,1,0,CWE-328,CWE-916,0,1,0,0,0,"CWE-200,CWE-759,CWE-916",1008,0.000252,2304,0.004608,23,4.6e-05,0.004906,22.960055589675903
BenchmarkTest01655.java,0,0,CWE-328,CWE-327,0,0,1,0,0,"CWE-200,CWE-327,CWE-732",949,0.00023725,2944,0.005888,22,4.4e-05,0.0061692499999999,24.553045749664307
BenchmarkTest01656.java,0,0,CWE-328,CWE-327,0,0,1,0,0,"CWE-327,CWE-759",1005,0.00025125,2496,0.004992,18,3.6e-05,0.0052792499999999,24.798476696014404
BenchmarkTest01657.java,1,0,CWE-79,CWE-79,1,1,0,0,0,"CWE-79,CWE-116",582,0.0001455,896,0.001792,18,3.6e-05,0.0019735,7.928335189819336
BenchmarkTest01658.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,536,0.000134,896,0.001792,14,2.8e-05,0.001954,7.800055265426636
BenchmarkTest01659.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,522,0.0001305,1088,0.002176,12,2.4e-05,0.0023305,8.830031871795654
BenchmarkTest01660.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,540,0.000135,704,0.001408,14,2.8e-05,0.001571,8.681426525115967
BenchmarkTest01661.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,549,0.00013725,1536,0.003072,12,2.4e-05,0.00323325,14.533563613891602
BenchmarkTest01662.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,582,0.0001455,1280,0.00256,14,2.8e-05,0.0027335,10.856427907943726
BenchmarkTest01663.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,627,0.00015675,832,0.001664,12,2.4e-05,0.0018447499999999,7.53021502494812
BenchmarkTest01664.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,529,0.00013225,1216,0.002432,12,2.4e-05,0.00258825,10.093153953552246
BenchmarkTest01665.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,540,0.000135,640,0.00128,14,2.8e-05,0.001443,8.309698343276978
BenchmarkTest01666.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,579,0.00014475,640,0.00128,14,2.8e-05,0.00145275,7.389558553695679
BenchmarkTest01667.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,602,0.0001505,512,0.001024,14,2.8e-05,0.0012025,5.844167470932007
BenchmarkTest01668.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,617,0.00015425,896,0.001792,12,2.4e-05,0.00197025,9.9033305644989
BenchmarkTest01669.java,0,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79,526,0.0001315,1408,0.002816,14,2.8e-05,0.0029755,10.722927331924438
BenchmarkTest01670.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,522,0.0001305,960,0.00192,14,2.8e-05,0.0020785,9.823769807815552
BenchmarkTest01671.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,529,0.00013225,1344,0.002688,12,2.4e-05,0.00284425,13.366071224212646
BenchmarkTest01672.java,0,0,CWE-78,,,0,0,1,0,Not vulnerable,697,0.00017425,512,0.001024,12,2.4e-05,0.0012222499999999,6.111128091812134
BenchmarkTest01673.java,1,0,CWE-78,CWE-78,1,1,0,0,0,"CWE-78,CWE-79",658,0.0001645,768,0.001536,18,3.6e-05,0.0017365,9.704338312149048
BenchmarkTest01674.java,1,0,CWE-78,CWE-78,1,1,0,0,0,"CWE-78,CWE-79",684,0.000171,832,0.001664,18,3.6e-05,0.0018709999999999,7.860766887664795
BenchmarkTest01675.java,1,0,CWE-330,CWE-338,0,1,0,0,0,"CWE-338,CWE-200",964,0.000241,1856,0.003712,18,3.6e-05,0.0039889999999999,16.562903881072998
BenchmarkTest01676.java,1,0,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-200",911,0.00022775,1344,0.002688,18,3.6e-05,0.00295175,11.040318489074709
BenchmarkTest01677.java,1,0,CWE-330,CWE-338,0,1,0,0,0,"CWE-338,CWE-200",943,0.00023575,2368,0.004736,18,3.6e-05,0.0050077499999999,20.29079341888428
BenchmarkTest01678.java,1,0,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-200",1098,0.0002745,1920,0.00384,18,3.6e-05,0.0041505,17.878376960754395
BenchmarkTest01679.java,1,0,CWE-330,CWE-338,0,1,0,0,0,"CWE-338,CWE-200",888,0.000222,1664,0.003328,18,3.6e-05,0.0035859999999999,12.687897443771362
BenchmarkTest01680.java,1,0,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-200",894,0.0002235,1472,0.002944,18,3.6e-05,0.0032035,13.654410123825071
BenchmarkTest01681.java,1,0,CWE-330,CWE-338,0,1,0,0,0,"CWE-338,CWE-200",954,0.0002385,1600,0.0032,18,3.6e-05,0.0034745,11.43906283378601
BenchmarkTest01682.java,1,0,CWE-614,CWE-614,1,1,0,0,0,"CWE-113,CWE-614",730,0.0001825,1408,0.002816,18,3.6e-05,0.0030345,10.625483512878418
BenchmarkTest01683.java,1,0,CWE-614,CWE-614,1,1,0,0,0,"CWE-113,CWE-614",756,0.000189,1984,0.003968,18,3.6e-05,0.004193,20.180554628372192
BenchmarkTest01684.java,0,0,CWE-614,,,0,0,1,0,CWE-113,753,0.00018825,1280,0.00256,14,2.8e-05,0.00277625,10.14427375793457
BenchmarkTest01685.java,1,0,CWE-78,CWE-78,1,1,0,0,0,"CWE-78,CWE-20",769,0.00019225,1344,0.002688,18,3.6e-05,0.00291625,10.237380981445312
BenchmarkTest01686.java,0,0,CWE-78,,,0,0,1,0,Not vulnerable,653,0.00016325,1280,0.00256,12,2.4e-05,0.00274725,9.541403770446776
BenchmarkTest01687.java,0,0,CWE-78,,,0,0,1,0,Not vulnerable,782,0.0001955,576,0.001152,12,2.4e-05,0.0013714999999999,6.824069023132324
BenchmarkTest01688.java,0,0,CWE-78,,,0,0,1,0,Not vulnerable,677,0.00016925,832,0.001664,12,2.4e-05,0.0018572499999999,8.433655500411987
BenchmarkTest01689.java,1,0,CWE-78,CWE-78,1,1,0,0,0,"CWE-78,CWE-79",679,0.00016975,832,0.001664,18,3.6e-05,0.0018697499999999,8.426686763763428
BenchmarkTest01690.java,1,0,CWE-78,CWE-78,1,1,0,0,0,"CWE-78,CWE-427",619,0.00015475,1024,0.002048,18,3.6e-05,0.00223875,8.696577310562134
BenchmarkTest01691.java,1,0,CWE-78,CWE-78,1,1,0,0,0,"CWE-78,CWE-427,CWE-20",709,0.00017725,1472,0.002944,22,4.4e-05,0.00316525,11.212666034698486
BenchmarkTest01692.java,0,0,CWE-78,,,0,0,1,0,Not vulnerable,887,0.00022175,960,0.00192,12,2.4e-05,0.00216575,9.699658632278442
BenchmarkTest01693.java,0,0,CWE-78,,,0,0,1,0,Not vulnerable,684,0.000171,896,0.001792,12,2.4e-05,0.001987,9.749058246612549
BenchmarkTest01694.java,0,0,CWE-330,,,0,0,1,0,CWE-200,964,0.000241,1792,0.003584,14,2.8e-05,0.0038529999999999,13.205746173858644
